s0,s1,s2,transform,action,overall
CR,CR,CR,0.0155046,0.242039,0.322246
CR,CR,CR,0.0159238,0.241236,0.318994
CR,CR,CR,0.015553,0.241125,0.323251
CR,CR,CR,0.0155166,0.24109,0.323795
CR,CR,CR,0.0117588,0.241092,0.323587
CR,CR,CR,0.0156327,0.241412,0.339279
CR,CR,CR,0.015556,0.2411,0.323918
CR,CR,CR,0.011704,0.241097,0.317121
CR,CR,CR,0.0155251,0.241095,0.320524
CR,CR,CR,0.0155004,0.241134,0.322943
CR,CR,CR,0.0156255,0.241287,0.324547
CR,CR,CR,0.0154329,0.241293,0.319077
CR,CR,CR,0.0155128,0.241254,0.335323
CR,CR,CR,0.0155695,0.241239,0.32383
CR,CR,CR,0.0155405,0.241265,0.318862
CR,CR,CR,0.0156335,0.241299,0.319553
CR,CR,CR,0.0155402,0.241273,0.322713
CR,CR,CR,0.0116729,0.241256,0.326762
CR,CR,CR,0.0116803,0.241258,0.327217
CR,CR,RC,0.0163347,0.241678,0.33955
CR,CR,RC,0.0122204,0.241537,0.322763
CR,CR,RC,0.016307,0.24159,0.318898
CR,CR,RC,0.0161466,0.241549,0.327566
CR,CR,RC,0.0160742,0.241754,0.324467
CR,CR,RC,0.0161031,0.241527,0.322008
CR,CR,RC,0.0164925,0.241563,0.321001
CR,CR,RC,0.0161454,0.241619,0.337273
CR,CR,RC,0.0161984,0.241589,0.325854
CR,CR,RC,0.0161852,0.241577,0.323225
CR,CR,RC,0.0162311,0.241549,0.318247
CR,CR,RC,0.0161154,0.241538,0.322782
CR,CR,RC,0.0125246,0.241538,0.326336
CR,CR,RC,0.0161177,0.241578,0.320578
CR,CR,RC,0.0161588,0.242211,0.343422
CR,CR,RC,0.0162185,0.241555,0.326478
CR,CR,RC,0.016088,0.241621,0.319461
CR,CR,RC,0.016113,0.241594,0.322529
CR,CR,RC,0.0159634,0.241562,0.31959
CR,CR,RC,0.0160646,0.241604,0.322911
CR,CR,C,0.0151486,0.241485,0.3231
CR,CR,C,0.0150499,0.241377,0.338124
CR,CR,C,0.0152279,0.241384,0.32392
CR,CR,C,0.0150918,0.241398,0.325129
CR,CR,C,0.0113906,0.241426,0.323463
CR,CR,C,0.0150135,0.241489,0.322275
CR,CR,C,0.0151608,0.241446,0.320937
CR,CR,C,0.015082,0.241398,0.329457
CR,CR,C,0.015191,0.241448,0.339346
CR,CR,C,0.0149829,0.241422,0.32762
CR,CR,C,0.015185,0.241413,0.321949
CR,CR,C,0.0113152,0.241398,0.318663
CR,CR,C,0.0150774,0.241472,0.322955
CR,CR,C,0.0153161,0.241476,0.320786
CR,CR,C,0.0151614,0.24143,0.325416
CR,CR,C,0.0158366,0.241425,0.343425
CR,CR,C,0.0152405,0.241418,0.32336
CR,CR,C,0.0151068,0.24143,0.320391
CR,CR,C,0.0150739,0.241419,0.319604
CR,CR,C,0.0151169,0.241402,0.324774
CR,CR,R,0.0108374,0.242687,0.321004
CR,CR,R,0.0109103,0.24301,0.317321
CR,CR,R,0.010816,0.245946,0.343408
CR,CR,R,0.00695951,0.245948,0.322977
CR,CR,R,0.0113501,0.24548,0.319201
CR,CR,R,0.0108505,0.244889,0.32902
CR,CR,R,0.0107363,0.241123,0.318845
CR,CR,R,0.0106773,0.241074,0.317536
CR,CR,R,0.0107451,0.241042,0.322769
CR,CR,R,0.00680497,0.241314,0.33071
CR,CR,R,0.0105909,0.241053,0.318483
CR,CR,R,0.0106548,0.241053,0.319792
CR,CR,R,0.0106665,0.241009,0.316961
CR,CR,R,0.0106089,0.241786,0.322752
CR,CR,R,0.0107283,0.241094,0.318592
CR,CR,R,0.0106639,0.241047,0.321151
CR,CR,R,0.010671,0.24107,0.331203
CR,CR,R,0.0107206,0.24106,0.313463
CR,CR,R,0.0107127,0.241075,0.31881
CR,CR,R,0.0106708,0.241048,0.319396
CR,RC,CC,0.0125975,0.218984,0.305123
CR,RC,CC,0.0159975,0.218999,0.302526
CR,RC,CC,0.0159124,0.218973,0.303243
CR,RC,CC,0.0157806,0.218935,0.319791
CR,RC,CC,0.0157296,0.218987,0.302805
CR,RC,CC,0.0157793,0.218942,0.3036
CR,RC,CC,0.0158636,0.219257,0.302988
CR,RC,CC,0.0156928,0.218892,0.300581
CR,RC,CC,0.0159652,0.218944,0.302215
CR,RC,CC,0.0157205,0.218933,0.29761
CR,RC,CC,0.0156575,0.219577,0.319886
CR,RC,CC,0.0158073,0.218992,0.302945
CR,RC,CC,0.0158329,0.218932,0.302349
CR,RC,CC,0.0157598,0.219616,0.303515
CR,RC,CC,0.0158879,0.218962,0.302318
CR,RC,CC,0.0157806,0.219013,0.302376
CR,RC,CC,0.0158207,0.218979,0.296834
CR,RC,CC,0.0157986,0.218966,0.318612
CR,RC,CC,0.0157558,0.219074,0.300583
CR,RC,CC,0.0124895,0.218992,0.302251
CR,RC,RR,0.0174123,0.219546,0.307955
CR,RC,RR,0.0173677,0.219553,0.301875
CR,RC,RR,0.0173173,0.218828,0.303544
CR,RC,RR,0.0138249,0.218889,0.306114
CR,RC,RR,0.0173173,0.2189,0.322719
CR,RC,RR,0.017204,0.218853,0.302696
CR,RC,RR,0.0173126,0.219261,0.304586
CR,RC,RR,0.0172465,0.218877,0.29982
CR,RC,RR,0.0136592,0.218837,0.301658
CR,RC,RR,0.0173808,0.218947,0.29893
CR,RC,RR,0.0173303,0.218959,0.302262
CR,RC,RR,0.0173221,0.219003,0.31969
CR,RC,RR,0.0177209,0.219365,0.305434
CR,RC,RR,0.0178439,0.219437,0.3059
CR,RC,RR,0.017288,0.219084,0.298086
CR,RC,RR,0.0172274,0.218957,0.304572
CR,RC,RR,0.0173315,0.219313,0.304791
CR,RC,RR,0.0171502,0.219111,0.302524
CR,RC,RR,0.0170177,0.218986,0.322482
CR,RC,RR,0.0173569,0.218962,0.305077
CR,RC,CR,0.0162778,0.219726,0.302395
CR,RC,CR,0.0128094,0.219071,0.300119
CR,RC,CR,0.0159853,0.218996,0.298048
CR,RC,CR,0.0162778,0.219054,0.304313
CR,RC,CR,0.0161641,0.21914,0.304455
CR,RC,CR,0.0160761,0.219006,0.317912
CR,RC,CR,0.0161735,0.21934,0.304911
CR,RC,CR,0.0160178,0.219004,0.298405
CR,RC,CR,0.0160786,0.219065,0.301219
CR,RC,CR,0.0161833,0.219042,0.306166
CR,RC,CR,0.015981,0.219021,0.300663
CR,RC,CR,0.0161891,0.219069,0.304674
CR,RC,CR,0.0160252,0.219027,0.321297
CR,RC,CR,0.0161275,0.218988,0.305887
CR,RC,CR,0.0160656,0.219083,0.299366
CR,RC,CR,0.015991,0.219031,0.303005
CR,RC,CR,0.0161099,0.219035,0.300435
CR,RC,CR,0.0159471,0.218988,0.300586
CR,RC,CR,0.0160502,0.219136,0.298299
CR,RC,CR,0.0161725,0.219279,0.318984
CR,RC,RC,0.0168559,0.219043,0.304694
CR,RC,RC,0.0167615,0.218936,0.304291
CR,RC,RC,0.0166777,0.219005,0.303869
CR,RC,RC,0.0167207,0.21901,0.306369
CR,RC,RC,0.0167316,0.218981,0.307401
CR,RC,RC,0.016649,0.219022,0.304724
CR,RC,RC,0.0165537,0.219224,0.313479
CR,RC,RC,0.0131924,0.218927,0.300688
CR,RC,RC,0.0166885,0.219006,0.306248
CR,RC,RC,0.0167524,0.218949,0.306748
CR,RC,RC,0.0165765,0.218989,0.30854
CR,RC,RC,0.0167825,0.219018,0.302834
CR,RC,RC,0.0167918,0.218972,0.302387
CR,RC,RC,0.0167932,0.218995,0.322379
CR,RC,RC,0.0166877,0.21897,0.30275
CR,RC,RC,0.0166342,0.218955,0.301763
CR,RC,RC,0.0167409,0.218932,0.30408
CR,RC,RC,0.0166582,0.218915,0.302651
CR,RC,RC,0.0172287,0.219005,0.30467
CR,RC,RC,0.0166928,0.218999,0.298155
CR,RC,C,0.0157501,0.219135,0.319063
CR,RC,C,0.0156672,0.219165,0.29568
CR,RC,C,0.0155458,0.219127,0.300917
CR,RC,C,0.0156954,0.219521,0.299036
CR,RC,C,0.0156672,0.219055,0.30219
CR,RC,C,0.0156564,0.219994,0.295716
CR,RC,C,0.0155534,0.220699,0.303863
CR,RC,C,0.0157251,0.220144,0.31476
CR,RC,C,0.0156188,0.219061,0.296021
CR,RC,C,0.0154936,0.218977,0.302173
CR,RC,C,0.0120455,0.219138,0.303779
CR,RC,C,0.0156549,0.219096,0.307361
CR,RC,C,0.0161659,0.219078,0.306967
CR,RC,C,0.0155611,0.218967,0.304284
CR,RC,C,0.0155317,0.219052,0.31819
CR,RC,C,0.0157125,0.219014,0.302575
CR,RC,C,0.0157711,0.219074,0.300327
CR,RC,C,0.0155282,0.219963,0.299644
CR,RC,C,0.0158164,0.220753,0.301385
CR,RC,C,0.015701,0.220351,0.301155
CR,RC,R,0.00787856,0.220202,0.302427
CR,RC,R,0.0113644,0.219165,0.310394
CR,RC,R,0.0111342,0.219821,0.293173
CR,RC,R,0.0112963,0.219902,0.297526
CR,RC,R,0.0117461,0.220477,0.297074
CR,RC,R,0.011175,0.21889,0.295247
CR,RC,R,0.011106,0.219119,0.293101
CR,RC,R,0.00772458,0.219116,0.296037
CR,RC,R,0.0111301,0.218814,0.311978
CR,RC,R,0.0111825,0.219811,0.294502
CR,RC,R,0.0111637,0.220586,0.299432
CR,RC,R,0.00779344,0.219683,0.299745
CR,RC,R,0.0111525,0.218828,0.293811
CR,RC,R,0.00775466,0.218804,0.295511
CR,RC,R,0.0111482,0.219186,0.296552
CR,RC,R,0.0114236,0.220095,0.310516
CR,RC,R,0.0112694,0.220108,0.296122
CR,RC,R,0.0113365,0.220437,0.295159
CR,RC,R,0.0112471,0.219165,0.30003
CR,RC,R,0.0110885,0.219152,0.295804
CR,C,CC,0.0154798,0.26821,0.3496
CR,C,CC,0.0152621,0.268131,0.348972
CR,C,CC,0.0153372,0.268236,0.366218
CR,C,CC,0.0112998,0.268151,0.348857
CR,C,CC,0.0152987,0.268185,0.349849
CR,C,CC,0.0153729,0.268465,0.348781
CR,C,CC,0.0115544,0.268206,0.354102
CR,C,CC,0.0156366,0.268122,0.351063
CR,C,CC,0.0152062,0.26813,0.364584
CR,C,CC,0.0153179,0.268165,0.348923
CR,C,CC,0.0152141,0.268155,0.346068
CR,C,CC,0.0152343,0.26814,0.354238
CR,C,CC,0.0153327,0.268149,0.347882
CR,C,CC,0.0152902,0.268123,0.351654
CR,C,CC,0.0152601,0.268211,0.362146
CR,C,CC,0.0154032,0.268285,0.350927
CR,C,CC,0.015336,0.269702,0.351354
CR,C,CC,0.0113646,0.269701,0.350855
CR,C,CC,0.0155297,0.26929,0.348631
CR,C,CC,0.0153821,0.268349,0.351495
CR,C,RR,0.0169165,0.269655,0.368715
CR,C,RR,0.0168934,0.268678,0.352055
CR,C,RR,0.0127669,0.268201,0.352422
CR,C,RR,0.0166833,0.268382,0.35481
CR,C,RR,0.0168711,0.268571,0.357212
CR,C,RR,0.0168358,0.268534,0.352326
CR,C,RR,0.0166877,0.2683,0.368072
CR,C,RR,0.0178021,0.27043,0.350135
CR,C,RR,0.016891,0.270177,0.351995
CR,C,RR,0.0168792,0.26989,0.353987
CR,C,RR,0.0167908,0.268312,0.349563
CR,C,RR,0.0167183,0.26828,0.353956
CR,C,RR,0.0168279,0.26846,0.368486
CR,C,RR,0.0166243,0.26822,0.347812
CR,C,RR,0.0167968,0.268226,0.353968
CR,C,RR,0.0166555,0.268257,0.350177
CR,C,RR,0.0167686,0.268193,0.352584
CR,C,RR,0.0166708,0.26827,0.351222
CR,C,RR,0.0168244,0.268268,0.372709
CR,C,RR,0.016841,0.268378,0.35454
CR,C,CR,0.0117784,0.266286,0.349676
CR,C,CR,0.0155794,0.266152,0.347096
CR,C,CR,0.0156271,0.266135,0.348711
CR,C,CR,0.0156283,0.266155,0.346488
CR,C,CR,0.0155333,0.266118,0.364857
CR,C,CR,0.015695,0.266478,0.351465
CR,C,CR,0.0155314,0.266201,0.350831
CR,C,CR,0.0157019,0.266129,0.350927
CR,C,CR,0.0155412,0.266215,0.345463
CR,C,CR,0.0156555,0.266127,0.349888
CR,C,CR,0.0154942,0.266172,0.363693
CR,C,CR,0.0156521,0.266161,0.346392
CR,C,CR,0.0157643,0.26623,0.354718
CR,C,CR,0.0155575,0.266213,0.350569
CR,C,CR,0.0155054,0.266142,0.347031
CR,C,CR,0.0154996,0.266122,0.349102
CR,C,CR,0.0156705,0.266135,0.364545
CR,C,CR,0.0154572,0.266206,0.353904
CR,C,CR,0.0117946,0.266933,0.35233
CR,C,CR,0.015539,0.268114,0.351278
CR,C,RC,0.0165156,0.268193,0.356229
CR,C,RC,0.0161959,0.268088,0.352954
CR,C,RC,0.0162233,0.268361,0.369117
CR,C,RC,0.0162255,0.268074,0.355169
CR,C,RC,0.0164074,0.268098,0.351107
CR,C,RC,0.0161036,0.268399,0.347867
CR,C,RC,0.0162751,0.268103,0.360111
CR,C,RC,0.0161346,0.268189,0.352862
CR,C,RC,0.0163965,0.270145,0.370824
CR,C,RC,0.01631,0.270384,0.355854
CR,C,RC,0.012739,0.269751,0.35756
CR,C,RC,0.0162385,0.268508,0.351185
CR,C,RC,0.0162914,0.268169,0.343187
CR,C,RC,0.0161297,0.268145,0.355122
CR,C,RC,0.0163,0.268112,0.367457
CR,C,RC,0.0120996,0.268117,0.349641
CR,C,RC,0.0161688,0.268078,0.346074
CR,C,RC,0.0162443,0.268136,0.352817
CR,C,RC,0.016201,0.268109,0.350173
CR,C,RC,0.0162427,0.268121,0.347075
CR,C,C,0.0113924,0.266251,0.365242
CR,C,C,0.0152179,0.266213,0.352099
CR,C,C,0.0112487,0.266195,0.349611
CR,C,C,0.0152268,0.266153,0.351011
CR,C,C,0.0150473,0.266146,0.348692
CR,C,C,0.0151647,0.266464,0.350794
CR,C,C,0.0151007,0.26617,0.363641
CR,C,C,0.0111999,0.266243,0.348391
CR,C,C,0.0150639,0.266208,0.348325
CR,C,C,0.0150814,0.266192,0.348076
CR,C,C,0.0112509,0.266236,0.350039
CR,C,C,0.0151863,0.266155,0.34525
CR,C,C,0.015251,0.266198,0.366958
CR,C,C,0.015135,0.26618,0.354404
CR,C,C,0.0152798,0.266254,0.346154
CR,C,C,0.0151482,0.266167,0.346845
CR,C,C,0.0150188,0.266202,0.349979
CR,C,C,0.015028,0.266167,0.346136
CR,C,C,0.015009,0.266157,0.360814
CR,C,C,0.015106,0.266177,0.346148
CR,C,R,0.0108492,0.266168,0.344304
CR,C,R,0.0106867,0.265981,0.343072
CR,C,R,0.0107359,0.26615,0.343594
CR,C,R,0.0106746,0.265968,0.342329
CR,C,R,0.0106584,0.266071,0.362474
CR,C,R,0.0106697,0.267808,0.344679
CR,C,R,0.01066,0.268109,0.344777
CR,C,R,0.0108131,0.267077,0.343425
CR,C,R,0.0107071,0.266078,0.342975
CR,C,R,0.0106537,0.266045,0.345335
CR,C,R,0.00689509,0.266834,0.36588
CR,C,R,0.0109835,0.266892,0.344008
CR,C,R,0.0106823,0.266117,0.344946
CR,C,R,0.0106874,0.26611,0.340214
CR,C,R,0.0107678,0.266116,0.350317
CR,C,R,0.0106841,0.266176,0.340865
CR,C,R,0.0108447,0.268562,0.3509
CR,C,R,0.0108248,0.267403,0.375282
CR,C,R,0.00744971,0.267472,0.35113
CR,C,R,0.0107584,0.266353,0.34478
CR,R,CC,0.0094375,0.220436,0.310476
CR,R,CC,0.00933281,0.22042,0.29983
CR,R,CC,0.00943977,0.224377,0.307268
CR,R,CC,0.00994781,0.224837,0.320421
CR,R,CC,0.00956923,0.225318,0.30949
CR,R,CC,0.00954317,0.221352,0.307401
CR,R,CC,0.00949591,0.221556,0.302946
CR,R,CC,0.00941716,0.221209,0.309203
CR,R,CC,0.00934295,0.221125,0.303317
CR,R,CC,0.00937852,0.222104,0.300971
CR,R,CC,0.00947198,0.221572,0.325764
CR,R,CC,0.00938739,0.221172,0.305146
CR,R,CC,0.00950431,0.22111,0.301553
CR,R,CC,0.00946142,0.221093,0.302178
CR,R,CC,0.00963934,0.221057,0.301946
CR,R,CC,0.00944535,0.220949,0.299579
CR,R,CC,0.00943764,0.22051,0.301964
CR,R,CC,0.00937978,0.220183,0.317017
CR,R,CC,0.00942326,0.219867,0.298184
CR,R,CC,0.00944628,0.219925,0.299863
CR,R,RR,0.0111314,0.219816,0.305672
CR,R,RR,0.0108067,0.219698,0.304839
CR,R,RR,0.0108122,0.219813,0.300627
CR,R,RR,0.0109903,0.219685,0.304886
CR,R,RR,0.0107153,0.219626,0.315649
CR,R,RR,0.0109707,0.221186,0.307579
CR,R,RR,0.0108586,0.222195,0.303284
CR,R,RR,0.0108945,0.223708,0.307558
CR,R,RR,0.0108996,0.222982,0.313602
CR,R,RR,0.0107922,0.221919,0.302286
CR,R,RR,0.0109355,0.222539,0.304554
CR,R,RR,0.0107268,0.221814,0.322465
CR,R,RR,0.0109046,0.221319,0.302626
CR,R,RR,0.0109865,0.221012,0.29739
CR,R,RR,0.0108226,0.221103,0.301955
CR,R,RR,0.0107838,0.220589,0.303408
CR,R,RR,0.0107361,0.219882,0.296646
CR,R,RR,0.0108772,0.222197,0.303994
CR,R,RR,0.0109448,0.222776,0.317068
CR,R,RR,0.0109429,0.222483,0.304964
CR,R,CR,0.00982611,0.222765,0.311573
CR,R,CR,0.00965784,0.222008,0.306527
CR,R,CR,0.00974973,0.222185,0.300333
CR,R,CR,0.00957348,0.221858,0.300969
CR,R,CR,0.00964827,0.221341,0.302541
CR,R,CR,0.00970761,0.221134,0.329696
CR,R,CR,0.00959317,0.221347,0.302858
CR,R,CR,0.00965502,0.221399,0.30349
CR,R,CR,0.0100377,0.22219,0.306204
CR,R,CR,0.0098956,0.22336,0.305191
CR,R,CR,0.0097415,0.223304,0.299633
CR,R,CR,0.00962442,0.222323,0.303718
CR,R,CR,0.00957923,0.222105,0.320028
CR,R,CR,0.00957632,0.221749,0.301919
CR,R,CR,0.0096849,0.222428,0.309473
CR,R,CR,0.00974451,0.222203,0.301946
CR,R,CR,0.00974782,0.221857,0.308679
CR,R,CR,0.00972797,0.221404,0.299625
CR,R,CR,0.00970992,0.221698,0.304533
CR,R,CR,0.00967966,0.221348,0.319149
CR,R,RC,0.0102814,0.223179,0.305264
CR,R,RC,0.0102823,0.223208,0.304935
CR,R,RC,0.0104694,0.223142,0.303517
CR,R,RC,0.0104298,0.223179,0.303159
CR,R,RC,0.0103066,0.221517,0.304377
CR,R,RC,0.0101963,0.221034,0.300956
CR,R,RC,0.0102705,0.221947,0.31624
CR,R,RC,0.010372,0.220991,0.302144
CR,R,RC,0.0104001,0.221162,0.308861
CR,R,RC,0.0102389,0.221144,0.301006
CR,R,RC,0.0102526,0.220953,0.306564
CR,R,RC,0.0102617,0.222087,0.297389
CR,R,RC,0.010233,0.222444,0.30646
CR,R,RC,0.0102381,0.222176,0.317633
CR,R,RC,0.0106035,0.22259,0.315449
CR,R,RC,0.01046,0.222545,0.301737
CR,R,RC,0.0103737,0.22238,0.305128
CR,R,RC,0.0105742,0.221428,0.303615
CR,R,RC,0.0104124,0.221175,0.300366
CR,R,RC,0.0102902,0.221686,0.30076
CR,R,C,0.00925398,0.221514,0.317864
CR,R,C,0.00934445,0.222742,0.301674
CR,R,C,0.00922493,0.222583,0.30351
CR,R,C,0.00917296,0.223399,0.30603
CR,R,C,0.00958152,0.223411,0.30212
CR,R,C,0.00927378,0.222888,0.305274
CR,R,C,0.00929991,0.223693,0.304695
CR,R,C,0.00936996,0.223058,0.325764
CR,R,C,0.00934075,0.22222,0.302436
CR,R,C,0.00922033,0.22194,0.30035
CR,R,C,0.00919476,0.222043,0.298015
CR,R,C,0.00923224,0.221677,0.302325
CR,R,C,0.00916114,0.221661,0.299712
CR,R,C,0.00920644,0.221663,0.296906
CR,R,C,0.00921841,0.221706,0.319401
CR,R,C,0.00917302,0.221764,0.300801
CR,R,C,0.00919777,0.221501,0.301729
CR,R,C,0.00933052,0.221495,0.304331
CR,R,C,0.00922034,0.221606,0.301916
CR,R,C,0.00923562,0.221694,0.302986
CR,R,R,0.00496671,0.221757,0.296765
CR,R,R,0.00488637,0.22186,0.311438
CR,R,R,0.00489131,0.221763,0.296059
CR,R,R,0.00493098,0.22184,0.294781
CR,R,R,0.00495477,0.221876,0.294528
CR,R,R,0.00489045,0.22144,0.295569
CR,R,R,0.00493906,0.221822,0.301495
CR,R,R,0.00490251,0.221761,0.293906
CR,R,R,0.00489784,0.223948,0.313508
CR,R,R,0.0049077,0.221407,0.2935
CR,R,R,0.00490859,0.221778,0.293689
CR,R,R,0.00496169,0.221777,0.29726
CR,R,R,0.00490047,0.22155,0.292176
CR,R,R,0.00488073,0.221336,0.293154
CR,R,R,0.0048891,0.221177,0.291936
CR,R,R,0.00488082,0.221262,0.316607
CR,R,R,0.00488928,0.22144,0.296358
CR,R,R,0.00487746,0.221518,0.292662
CR,R,R,0.00488553,0.221989,0.297228
CR,R,R,0.00496003,0.222302,0.295485
RC,CC,CC,0.0238584,0.220025,0.314522
RC,CC,CC,0.0235411,0.220676,0.304147
RC,CC,CC,0.0234614,0.220071,0.319957
RC,CC,CC,0.0237688,0.219973,0.306579
RC,CC,CC,0.0235461,0.219876,0.30797
RC,CC,CC,0.0234771,0.220087,0.302595
RC,CC,CC,0.0236389,0.220106,0.306118
RC,CC,CC,0.0237191,0.219887,0.308171
RC,CC,CC,0.0237979,0.219857,0.301347
RC,CC,CC,0.0236717,0.219964,0.319635
RC,CC,CC,0.0235623,0.219878,0.307376
RC,CC,CC,0.0153678,0.219823,0.304924
RC,CC,CC,0.0154099,0.219869,0.302562
RC,CC,CC,0.0237516,0.2199,0.307764
RC,CC,CC,0.0236751,0.219919,0.30439
RC,CC,CC,0.0235724,0.219929,0.305001
RC,CC,CC,0.0235593,0.21998,0.320558
RC,CC,CC,0.0237322,0.219994,0.308492
RC,CC,CC,0.0236125,0.219977,0.298915
RC,CC,CC,0.0235494,0.219953,0.30461
RC,CC,RR,0.0252292,0.219616,0.31205
RC,CC,RR,0.0250347,0.218835,0.30675
RC,CC,RR,0.0249442,0.218764,0.303903
RC,CC,RR,0.0169302,0.219334,0.318772
RC,CC,RR,0.0250977,0.220115,0.308034
RC,CC,RR,0.0250043,0.219544,0.306667
RC,CC,RR,0.0248856,0.219419,0.302245
RC,CC,RR,0.0248836,0.219031,0.310722
RC,CC,RR,0.0248786,0.218877,0.302576
RC,CC,RR,0.0250968,0.218836,0.306611
RC,CC,RR,0.0249786,0.2188,0.322824
RC,CC,RR,0.0169241,0.218755,0.312735
RC,CC,RR,0.0249415,0.218752,0.303569
RC,CC,RR,0.024882,0.218707,0.306215
RC,CC,RR,0.016879,0.218822,0.302876
RC,CC,RR,0.0249726,0.21884,0.308404
RC,CC,RR,0.0249188,0.218718,0.305551
RC,CC,RR,0.0248422,0.218712,0.323604
RC,CC,RR,0.0250574,0.218766,0.303467
RC,CC,RR,0.024971,0.218742,0.304881
RC,CC,CR,0.0159022,0.218597,0.311566
RC,CC,CR,0.0238762,0.21862,0.299923
RC,CC,CR,0.0158622,0.218642,0.306606
RC,CC,CR,0.0237159,0.218696,0.303465
RC,CC,CR,0.0238247,0.218571,0.32217
RC,CC,CR,0.023862,0.218609,0.304796
RC,CC,CR,0.0240464,0.219292,0.307305
RC,CC,CR,0.0157711,0.219478,0.305472
RC,CC,CR,0.023851,0.219476,0.302327
RC,CC,CR,0.0238681,0.21969,0.30946
RC,CC,CR,0.0238672,0.219381,0.30328
RC,CC,CR,0.0159868,0.219486,0.321069
RC,CC,CR,0.0238885,0.219454,0.30395
RC,CC,CR,0.0239054,0.219409,0.309246
RC,CC,CR,0.0238813,0.219425,0.302177
RC,CC,CR,0.0238953,0.219463,0.312225
RC,CC,CR,0.0240877,0.219415,0.309603
RC,CC,CR,0.0158155,0.219554,0.306791
RC,CC,CR,0.0238568,0.219551,0.321453
RC,CC,CR,0.0238382,0.219425,0.307345
RC,CC,RC,0.024641,0.219449,0.311983
RC,CC,RC,0.0244637,0.219598,0.305993
RC,CC,RC,0.0246915,0.219527,0.303949
RC,CC,RC,0.0246093,0.219465,0.307973
RC,CC,RC,0.0245905,0.220247,0.302133
RC,CC,RC,0.0244462,0.219942,0.321659
RC,CC,RC,0.0245528,0.219957,0.311654
RC,CC,RC,0.0244841,0.220989,0.312922
RC,CC,RC,0.0246128,0.220902,0.308177
RC,CC,RC,0.0246239,0.22096,0.304008
RC,CC,RC,0.0244494,0.22051,0.31153
RC,CC,RC,0.0246764,0.219564,0.299453
RC,CC,RC,0.0245379,0.219674,0.31845
RC,CC,RC,0.0245464,0.219822,0.307222
RC,CC,RC,0.0245906,0.219752,0.303834
RC,CC,RC,0.0244198,0.219726,0.308712
RC,CC,RC,0.024432,0.219597,0.303102
RC,CC,RC,0.024573,0.219755,0.304479
RC,CC,RC,0.0245125,0.219692,0.306771
RC,CC,RC,0.0245751,0.21963,0.321422
RC,CC,C,0.0236065,0.220235,0.308372
RC,CC,C,0.0234086,0.220274,0.300918
RC,CC,C,0.0234689,0.220154,0.3024
RC,CC,C,0.0233948,0.220375,0.306378
RC,CC,C,0.0234696,0.220316,0.306357
RC,CC,C,0.0153564,0.220148,0.305525
RC,CC,C,0.0234123,0.220512,0.320407
RC,CC,C,0.0234563,0.220149,0.302647
RC,CC,C,0.0233873,0.22017,0.306889
RC,CC,C,0.0155877,0.220207,0.309567
RC,CC,C,0.0234415,0.22018,0.305861
RC,CC,C,0.0236744,0.220192,0.308249
RC,CC,C,0.0235222,0.220182,0.307038
RC,CC,C,0.0233216,0.220168,0.321085
RC,CC,C,0.023315,0.220208,0.30437
RC,CC,C,0.0154301,0.220216,0.306995
RC,CC,C,0.023447,0.220218,0.300337
RC,CC,C,0.0233871,0.220149,0.308389
RC,CC,C,0.0234352,0.22031,0.311688
RC,CC,C,0.023447,0.220511,0.307942
RC,CC,R,0.0111725,0.220303,0.316966
RC,CC,R,0.0193674,0.220223,0.302951
RC,CC,R,0.0190058,0.220276,0.298345
RC,CC,R,0.0192365,0.220311,0.299717
RC,CC,R,0.0195996,0.22023,0.30353
RC,CC,R,0.0108954,0.220235,0.302228
RC,CC,R,0.0190085,0.220569,0.304372
RC,CC,R,0.0190419,0.220269,0.315076
RC,CC,R,0.0110115,0.220287,0.300473
RC,CC,R,0.0189777,0.220253,0.30405
RC,CC,R,0.0109923,0.220261,0.298171
RC,CC,R,0.0190793,0.220302,0.306705
RC,CC,R,0.0190671,0.220277,0.299818
RC,CC,R,0.010958,0.220239,0.301964
RC,CC,R,0.0192012,0.220224,0.317787
RC,CC,R,0.0190759,0.220227,0.298403
RC,CC,R,0.0191151,0.220225,0.297081
RC,CC,R,0.0109835,0.220187,0.301814
RC,CC,R,0.0190815,0.220298,0.301504
RC,CC,R,0.010897,0.220223,0.297687
RC,RR,CC,0.0243105,0.201254,0.285259
RC,RR,CC,0.0240574,0.201281,0.30128
RC,RR,CC,0.0240644,0.201877,0.285346
RC,RR,CC,0.024348,0.201785,0.291014
RC,RR,CC,0.0241949,0.201596,0.287881
RC,RR,CC,0.0239359,0.200085,0.285932
RC,RR,CC,0.0239574,0.200597,0.284721
RC,RR,CC,0.0241851,0.199944,0.28584
RC,RR,CC,0.0240403,0.200809,0.302248
RC,RR,CC,0.0164163,0.200118,0.318992
RC,RR,CC,0.0239913,0.201103,0.28223
RC,RR,CC,0.0239694,0.200265,0.288021
RC,RR,CC,0.0239849,0.201005,0.286064
RC,RR,CC,0.0238876,0.201126,0.291164
RC,RR,CC,0.0163808,0.200867,0.287429
RC,RR,CC,0.0241057,0.200235,0.287119
RC,RR,CC,0.0240536,0.200831,0.308938
RC,RR,CC,0.0240628,0.200593,0.290277
RC,RR,CC,0.0241174,0.200509,0.283921
